MarkerName	Weight	Zscore	P-value	Direction
P35914	300	-0.11522871787989712	0.9082638367022232	-?
Q9NPA0	200	-0.6468917422767775	0.5177020106123957	?-
P46777	200	1.4903635822733816	0.1361286626444941	?+
Q8N998	200	1.4966966552671384	0.1344722069772403	?+
P02776	300	2.0855389313735913	0.0370204081044653	+?
Q53SF7	200	-0.14742688263167839	0.8827950880778916	?-
Q9NP85	200	-0.587903449755071	0.5565971007938024	?-
P55058	300	-4.539832180845007	5.629901966910015e-06	-?
Q96S07	200	2.6802412026892304	0.0073569127512869	?+
P18510	300	4.4434924096209425	8.851028034326072e-06	+?
Q8N0X2	200	-1.4711090255649388	0.1412616345643875	?-
P49758	200	0.7335340007596352	0.4632327981284446	?+
P09038	300	1.571760229373265	0.1160061681574067	+?
P00915	300	3.818483909936313	0.0001342743403551	+?
P78368	200	2.4225733236814473	0.0154110153687039	?+
O75600	200	1.0034119891627187	0.315662121821279	?+
Q9BWT6	200	1.7589358896205263	0.0785883984094058	?+
P47928	500	-0.7003978535697774	0.48367887636347184	--
P49642	200	0.0722451091878718	0.9424068469972156	?+
Q4LE39	200	-1.5014488640952437	0.1332395034118003	?-
P23771	500	0.36729809396031643	0.7133966756851048	+-
A6NIN4	200	0.3069851709496626	0.7588546594792154	?+
P47992	300	2.139946386437445	0.0323590997787363	+?
O95858	300	-0.33752393740342684	0.7357219702991586	-?
Q9Y5Q3	200	-0.6746232041329148	0.499915186748154	?-
A2VDF0	300	3.901800935286346	9.54796640705529e-05	+?
Q96I13	200	0.2107570946805957	0.83307681996333	?+
Q9BQI3	200	1.7610499723912292	0.0782299453201495	?+
Q8TD86	200	-0.7244187082621139	0.4688087177576863	?-
O43561	300	0.6325738969081778	0.5270119375945825	+?
P58546	300	1.5630436335930582	0.1180423321078507	+?
P26232	200	0.46789845859980966	0.6398572058318898	?+
Q16864	200	0.7337286049716301	0.4631141610566317	?+
O14967	500	2.679417102228777	0.007375046216167196	++
Q49AJ0	200	0.2983006282783404	0.7654737248101495	?+
E9PB15	200	-0.07950068176760117	0.9366343893589044	?-
P85299	500	-0.6387271470125095	0.5230004492583451	--
Q8WX93	200	-0.2953033605460575	0.76776214959006	?-
Q9BU68	200	1.0058379547384289	0.3144935263179889	?+
P17677	200	-0.8025916484538901	0.4222107970437169	?-
Q96KW9	200	1.034910874802816	0.3007105355066743	?+
P12883	200	-0.8037987738272897	0.4215131980432157	?-
Q8N4P3	200	0.11144223309030865	0.9112656714525984	?+
P78324	300	0.7317374324758672	0.4643288443653639	+?
Q9UHY8	200	2.1389821235337987	0.0324371161830132	?+
P61266	300	-0.42808418184651736	0.6685898327646769	-?
P63146	300	-0.3154790078223152	0.7523979872359041	-?
Q99618	200	-0.27467237777057274	0.7835679545375486	?-
Q13148	200	1.2769886762332678	0.2016062451050622	?+
O95202	300	0.7513930913889729	0.4524161192589071	+?
O95359	200	-0.15907819454900893	0.8736072676710379	?-
Q8IUF1	200	0.8691433612572531	0.3847687221728999	?+
Q07075	200	0.7645411852007644	0.4445448031305437	?+
Q86XZ4	200	2.351056388136553	0.0187201967028787	?+
O60266	200	0.27510995949783046	0.7832317601402006	?+
Q8IZC4	200	0.8607144193837143	0.3893953494555889	?+
P16444	300	0.8880735055943285	0.3745012131813765	+?
Q9UPQ0	200	-0.12057098965788329	0.9040308480698476	?-
O00584	300	1.4710883088695519	0.1412672363360649	+?
P50995	300	-0.3548954623991571	0.7226679079844618	-?
Q96PX6	200	2.0933105368048177	0.0363214426645314	?+
Q5TGL8	200	-0.24804812116927577	0.8040971746436985	?-
P55735	200	0.2143775637922863	0.8302526364600004	?+
Q8IZD2	200	-0.8759621399686378	0.3810506161130169	?-
P57073	200	0.3669361202493911	0.7136666677974142	?+
P34896	300	1.3992953098213479	0.16172444552738	+?
P35443	300	2.7063750382273786	0.0068022177458067	+?
P18754	500	-1.092143036245427	0.2747702357370658	--
P50914	300	0.4499365042822393	0.6527562250664152	+?
P57087	300	0.9984343823740702	0.3180687682338143	+?
Q9UHF4	200	-1.7511087959504126	0.0799271713889572	?-
P57764	200	0.9932663096415058	0.3205801912277027	?+
P13807	300	-0.15598669777417717	0.8760435065085483	-?
Q8NFZ4	200	1.7680635378025282	0.077050282209683	?+
O15240	300	-1.1431208697160924	0.2529884104683773	-?
Q9C0C6	200	0.6448156875003855	0.5190466345621014	?+
Q96AQ9	200	2.2818460418974027	0.0224984314185078	?+
Q8WXG6	200	1.1936294874235223	0.2326229340511152	?+
O43278	300	0.3676148797852337	0.7131604181588036	+?
Q96T60	200	0.009433192136064233	0.9924735132599262	?+
Q9UIW0	200	0.45225554745684876	0.6510848957085169	?+
P09769	500	0.3547756049652767	0.722757705517603	++
P55145	300	0.4932238485980015	0.6218544286530401	+?
O43312	300	1.601402583206668	0.1092877809725431	+?
Q8IYT3	200	-0.774314082612098	0.438745077763008	?-
P20702	500	0.2558955023277314	0.7980315276509931	-+
P23467	300	5.048852641493534	4.444714046954702e-07	+?
O15263	300	5.83024007900492	5.5347687596088695e-09	+?
Q14093	200	0.6274447386743832	0.5303677492817717	?+
P17516	500	5.482138716576173	4.2021452920423285e-08	++
Q96MW7	200	-0.6041136021444273	0.5457681167944346	?-
Q5TH74	200	-0.4828218952562633	0.6292222029146541	?-
Q14995	200	-1.057018686046453	0.2905030594629364	?-
Q9NP95	200	1.3435928250645413	0.1790800909270351	?+
Q8N6T7	200	0.2536152670856173	0.799792800761442	?+
Q86Y22	200	3.451514103593637	0.0005574506215982	?+
O95644	300	0.8762627608823114	0.3808872045113429	+?
Q9H201	200	1.8213649842953676	0.0685513941981334	?+
P09467	300	2.706442841547276	0.0068008288693255	+?
P28325	300	-0.5346858521149758	0.5928671062525253	-?
Q9P032	200	0.47893116591436585	0.6319875984491139	?+
Q9UGP4	200	1.7449104024321813	0.0810004663364105	?+
Q5VT06	200	0.6773516097544218	0.4981828929781768	?+
Q92628	200	0.6500721530291212	0.5156456158365266	?+
Q9H5X1	200	0.7837784526350609	0.4331701193344451	?+
Q10571	200	1.4606276482992724	0.1441176544405557	?+
Q9UPT5	200	1.877292719004425	0.0604779855928924	?+
P07306	300	4.9099865206690465	9.108265355968686e-07	+?
Q9H4P4	200	1.0166750276538064	0.3093080492540465	?+
P07998	300	0.4481530351484409	0.6540427546631222	+?
Q969Y2	200	0.9116311518366498	0.3619629178212288	?+
Q9Y6B2	200	1.33101596058515	0.1831837592946914	?+
Q9NQW8	200	-1.1734765425471472	0.2406047582791473	?-
Q07973	200	-0.5165009508283835	0.6055045750244173	?-
Q8NHJ6	200	1.522248447398271	0.1279468400176718	?+
P0C7L1	300	-0.12785621246201404	0.8982627639495793	-?
O43903	500	4.875164340667988	1.0871790870186675e-06	++
Q5T6C5	200	-0.08080618272535545	0.9355960910483138	?-
O14867	300	0.4522216597012478	0.651109305943905	+?
Q9P2F6	200	-0.5826420674052727	0.560134280033012	?-
Q9BRV8	200	1.1938035021118922	0.2325548414319811	?+
Q70CQ4	200	0.3322243599274104	0.7397198508424203	?+
Q9UKX7	200	0.4092486806110864	0.6823571727373713	?+
A6NNP5	200	-0.4766277420892568	0.6336272250098944	?-
O43521	200	0.10493471193459679	0.9164276148685244	?+
P98179	200	0.385493742851019	0.699871641441465	?+
Q6P1R4	200	1.5767051059193404	0.1148633949952581	?+
O75665	500	-0.06424937986852629	0.9487716591357409	-+
P13284	300	0.5399774237726706	0.5892126019054751	+?
Q8IW93	200	0.9575728604740059	0.3382781898325946	?+
P40925	300	1.5957902336132637	0.1105356345091529	+?
Q7L311	200	0.8409417286014421	0.4003805798179235	?+
Q7RTS1	200	-0.6292206996884625	0.5292045790246198	?-
Q96M27	200	0.020037413175246675	0.9840135271521512	?+
O75071	300	4.2480445317799935	2.156445363155412e-05	+?
P22492	200	0.520677917057706	0.6025911603643291	?+
P02786	300	0.9893526914038702	0.3224906123487199	+?
Q8NFY4	200	0.4913883784722361	0.6231517823010295	?+
Q9Y5M8	200	0.07294803545873982	0.94184746896811	?+
Q13203	200	0.5440121945813757	0.5864330812659438	?+
Q9BYX7	200	-0.6699095254666293	0.5029154671263953	?-
P02760	300	3.305402960634601	0.000948399389115	+?
Q9NPI5	200	-1.9114131590117918	0.0559515069622455	?-
Q99583	200	-0.40041095076405425	0.6888538598728977	?-
P53582	500	0.026732424991562483	0.9786731509645187	+-
P55809	300	0.6167530127118777	0.5373976486414211	+?
Q6S8J7	200	-0.390703013370638	0.6960167712180665	?-
P07333	300	3.3237900029214384	0.0008880303803738	+?
P30740	300	0.19125364614969823	0.848326875680957	+?
Q3KP44	200	0.5798351100783894	0.5620258182629436	?+
Q96LJ8	200	2.3855143171278965	0.0170552585023609	?+
Q8N960	200	0.1786596576417647	0.8582049479749715	?+
P0DJD7	300	-0.6806342521267644	0.4961029480747444	-?
Q9UMR2	200	0.009484929444232858	0.992432234707242	?+
P36957	200	2.2955077121446648	0.021704044949468	?+
P36941	300	0.6503282679053616	0.5154802013161701	+?
P38935	500	1.3525622801892	0.17619550958744967	++
P50225	300	-0.4593442127129136	0.6459870028526298	-?
P18065	300	-5.815538708224298	6.043892499643708e-09	-?
O60218	500	2.609902021260713	0.009056815840382147	++
P09172	300	-1.7564534841646837	0.0790110073193679	-?
Q9Y394	200	1.6882074659211614	0.0913714105603255	?+
P50552	300	1.6979220823007797	0.0895224688690078	+?
P29536	300	0.6593944877667075	0.509642480890539	+?
Q13151	200	-0.15611697921389742	0.875940814983732	?-
Q96CW9	200	-0.3052418091452007	0.760181991753234	?-
Q08499	200	1.7471520233713955	0.0806109713104961	?+
O75631	300	-0.5480239809241018	0.5836754366517127	-?
Q9UJT9	200	-0.016263381653710635	0.9870242708827456	?-
Q13401	200	-0.4234197268508432	0.6719890546253674	?-
Q96BY6	200	1.0008881607679776	0.3168808809275125	?+
P23743	300	0.02504971706636141	0.98001530754899	+?
P09417	300	2.044866269472281	0.0408680441580233	+?
P02724	200	0.9452281386665379	0.3445424167117676	?+
P15172	200	0.8388691745719389	0.4015427274359443	?+
P61218	300	0.33939884536117737	0.734309288292578	+?
O15444	300	3.13328652579989	0.0017286060848971	+?
P35218	500	6.600777978028329	4.0900569879202927e-11	++
P08651	500	1.9708031181285681	0.04874639992142568	++
P19957	300	2.00483816062625	0.0449803514693746	+?
Q9NY57	200	-0.5565706199855217	0.5778208318828768	?-
Q86XS5	200	0.7338578953537184	0.4630353507897634	?+
P15382	200	0.5945227016916702	0.552162563088761	?+
P52799	500	-0.4865652923167209	0.6265664245932036	--
Q96NG3	200	1.1773777303885962	0.2390447743891557	?+
O14904	300	-0.45692652965555836	0.6477238545638677	-?
P19174	200	-0.9092058486204555	0.3632414775555019	?-
Q9P202	200	1.7770896013058706	0.0755534988059272	?+
Q9NZA1	200	0.6493350756677392	0.5161218187706929	?+
Q96DA2	200	-1.2982661213576865	0.1941959038087326	?-
O76036	300	0.41003993576704656	0.6817766523704323	+?
P31949	300	-0.8069524766222463	0.4196938634868808	-?
Q8WW24	200	-0.17577368236628688	0.8604717461277596	?-
P07711	300	1.554472676049119	0.1200717093919707	+?
Q6NT46	200	1.7356655954657694	0.0826229801714726	?+
P11586	200	1.6791777240966819	0.0931174119961035	?+
Q92802	200	-1.0486166906739802	0.2943545708748677	?-
O14579	500	-0.5297585024529338	0.596279380312838	-+
Q96T92	200	1.7037874493599987	0.088420803553321	?+
Q9NX58	200	-1.6939066328785368	0.0902830263633563	?-
Q5SNV9	200	-0.35725279891702705	0.720902562453492	?-
Q9UBP5	200	1.2414513088395434	0.2144390748472975	?+
P81133	200	1.8964552639224452	0.0578998701657248	?+
P34130	500	-0.49244264512104946	0.6224064584215452	--
O76054	200	1.873794713297125	0.0609587253617035	?+
P06681	300	3.894893699006482	9.824180435462958e-05	+?
P37023	300	0.9912243564479432	0.3215760399101598	+?
Q6P9H5	200	0.23876488243024305	0.8112879024739	?+
P09486	300	1.1380063457169982	0.2551178325909227	+?
P10643	300	0.9499999850353881	0.342112260220754	+?
P19526	500	-0.027218618520723114	0.9782853657750532	+-
Q9H1H1	200	-0.42823426905252737	0.6684805689819191	?-
O95400	200	0.11949134848597585	0.9048860938376816	?+
O43660	200	-1.3809787814566943	0.1672854848583309	?-
Q6IQ19	200	0.549690752565903	0.5825315006271388	?+
Q14563	200	0.04817630132005441	0.9615757370587448	?+
Q8WY36	200	-0.004715681496027962	0.9962374444857274	?-
P54764	300	2.1066723303129953	0.0351459922482853	+?
Q14088	200	0.9711041406102868	0.3314964221138122	?+
P01024	300	2.8391368023442007	0.0045235758793804	+?
Q9NX05	200	0.6337990486474115	0.5262119741444389	?+
Q86XP1	200	0.5260652176502898	0.5988428944420017	?+
Q9BYT3	200	1.40002159713059	0.1615068511980586	?+
A6NHC0	200	1.207390008038426	0.2272819817620149	?+
P55769	300	-0.777660972492325	0.4367689057219286	-?
P09681	300	2.934152479001995	0.0033445985745835	+?
Q8TBZ2	200	-0.7528635740447629	0.4515318991205364	?-
Q9C0I9	200	-1.3191611754916706	0.1871152348242001	?-
P07093	300	1.827625501818881	0.0676057757682178	+?
O60318	200	0.29386130145515044	0.7688638900986118	?+
Q5VX52	200	1.4762691607215324	0.1398716495750665	?+
Q14184	200	-0.5795959780874578	0.5621871058864532	?-
Q6ZWK4	200	1.393433042041336	0.1634888797291618	?+
Q9P244	200	1.9617228397232416	0.0497947612402971	?+
Q9P0M4	200	0.1459750168830036	0.8839411107819017	?+
O00533	300	0.13880840160490365	0.8896015547415677	+?
Q8N5K1	200	-1.5037647959970704	0.132641938617357	?-
Q86XJ1	200	0.30907623727163747	0.7572635347183997	?+
Q9UPN3	200	-0.5380622310933889	0.590534086219451	?-
P10398	500	2.0827092187308596	0.037277736643013155	++
P07492	300	4.333517174781386	1.4674582664612834e-05	+?
Q9UHN6	200	2.9755007548027037	0.0029251063036821	?+
P36222	300	3.4979411616722094	0.0004688645588268	+?
Q14565	200	0.9116450240911299	0.3619556128331712	?+
Q6P5Z2	200	2.050373825781101	0.0403279653576491	?+
P01266	300	1.0967353584141677	0.2727570950004286	+?
P24386	300	0.5476258163784994	0.5839488590740727	+?
P02750	300	-1.8026723917580665	0.0714396805020975	-?
O43663	500	0.3361473988400919	0.7367597167671385	++
P05549	300	-0.08499397189097435	0.9322661831032698	-?
P12318	300	1.488041265815046	0.1367400113022483	+?
Q5T124	200	-2.599973919907985	0.0093230845616336	?-
P53004	200	0.37972069384605256	0.7041527572771842	?+
O60902	200	2.6855469002018446	0.0072411211313339	?+
Q969V6	200	2.606426606931422	0.0091492429200096	?+
P54577	300	0.11015896474802582	0.9122833055382816	+?
Q9NR20	200	0.24041190973660273	0.8100109462812639	?+
O00591	200	1.330276197158907	0.1834272867312883	?+
Q6UB99	200	-0.8450178932549817	0.3981008487653599	?-
Q96NX5	200	-0.5963502857246211	0.550941244430378	?-
Q4VX76	200	0.3911544012702074	0.6956831110311474	?+
P49593	300	0.4006116702287603	0.6887060521549202	+?
Q9Y320	200	1.4482216219219817	0.1475550794351737	?+
O43916	200	0.913223967302849	0.3611247611288967	?+
Q9H8E8	200	0.23537624352539555	0.813916723082064	?+
Q30KQ8	200	0.5930908693284356	0.5531203407059774	?+
Q9ULH4	200	-0.4950630957181309	0.6205555829239806	?-
P31321	200	1.1853862694854123	0.2358647580039947	?+
Q5TC82	200	1.8790566490941294	0.0602367585667577	?+
O75170	200	1.4449987222432195	0.1484582445426189	?+
P43378	500	0.5025065208251088	0.6153112666407806	-+
Q9UM13	200	1.7166854722260694	0.086036655983364	?+
Q8IW35	200	1.1296236282376158	0.2586348503905388	?+
O94808	200	-1.1371564189397945	0.2554729019530999	?-
P15144	300	2.8815175956159567	0.0039576513675718	+?
P20700	300	-1.0398260672273398	0.2984207160949215	-?
O95714	200	1.289197562941081	0.1973294120729548	?+
P01579	500	2.2047592196573316	0.027470995091489897	++
Q96AC6	200	2.1210963779061855	0.0339136927077672	?+
Q86XN8	200	1.4056442876154345	0.159829778094761	?+
Q2WGN9	200	0.34193446282970197	0.7324002135233812	?+
P11310	500	-0.043094275280268976	0.9656263827263538	+-
P17643	300	0.9494356047772257	0.3423991089330706	+?
P28908	300	-0.27253112725802836	0.7852136606192949	-?
Q2TBA0	200	-0.49199928455508	0.6227198493110688	?-
P01138	300	0.4153570960282947	0.6778805096688192	+?
Q9UPZ3	200	0.9907070024630252	0.3218286707996953	?+
Q7Z5V6	200	0.8707882597904427	0.3838697767323851	?+
P06127	300	1.045112671321943	0.295970898312983	+?
Q6UX52	200	-0.09735635904614838	0.9224434004713896	?-
Q5HY92	200	0.08203567170486611	0.9346183471243436	?+
P06746	200	-0.3910153993078947	0.6957858532372461	?-
O76071	200	-1.5018749201773702	0.1331294148197977	?-
Q9H009	200	1.4471534163360844	0.1478539601719277	?+
P21583	300	-5.766783190174863	8.079888763318325e-09	-?
P20062	300	0.5756517133338955	0.5648506194094655	+?
O00161	300	0.5753694479077962	0.5650414622541187	+?
O76074	300	0.4590175190455595	0.6462215855183426	+?
O43768	500	-0.38610255512172964	0.6994207175860523	--
Q8N3Y7	200	-0.9776788879672541	0.3282331666773314	?-
Q15370	200	0.8298802264953486	0.406606505639831	?+
P98073	300	3.4295908791062746	0.00060449196086	+?
P13473	300	6.0222447652941815	1.720144974550519e-09	+?
Q12986	200	2.1922427857681273	0.0283619805538426	?+
O00567	500	-0.6580441975799066	0.5105097313534882	--
Q08AG7	200	-0.19817564037404692	0.8429076456681399	?-
Q9UMX1	200	-0.7245526459344123	0.4687265187312228	?-
Q16534	200	2.037418359332621	0.0416081355975974	?+
O75843	500	2.582418749542343	0.009811046102498685	++
O15226	200	-1.228933508902096	0.219096736647036	?-
Q9UPT6	200	1.535049927015975	0.1247715646275764	?+
P20273	300	3.54556948670158	0.000391765682137	+?
A6NDA9	200	1.4583001608601014	0.1447578259157575	?+
Q8TEA7	200	0.4246092069133036	0.6711215801976387	?+
P32926	300	-0.28622162655817407	0.7747083807246808	-?
Q8WXG9	200	1.7713812466112528	0.0764973249788872	?+
Q86US8	200	0.21422669964969496	0.830370276053534	?+
P24158	300	-1.411581207443251	0.158073308982262	-?
P41235	200	1.4004641399732092	0.1613743746162195	?+
Q86XD8	200	-0.9648726754322997	0.3346085890655217	?-
O43364	200	0.8076370858447967	0.4192995310089387	?+
O95633	300	1.1106765129569007	0.2667076154597562	+?
P01562	200	-0.06694069142253976	0.9466289186001446	?-
Q99814	200	1.862113360234748	0.0625871132069511	?+
Q9Y5P4	200	1.791661548425814	0.073187197456059	?+
Q9ULJ7	200	-1.0708278513745775	0.2842468413911673	?-
O75409	500	0.10146832129643317	0.9191787036839871	-+
P21128	300	-0.8210291823731685	0.4116296459842107	-?
P61916	300	1.6765441474970821	0.0936316563952199	+?
Q9UJW0	200	1.5479346875206055	0.1216380221171814	?+
Q5TYW2	200	2.1756881111877315	0.0295785897802397	?+
Q5H9I0	200	0.8878879503584027	0.3746010269729551	?+
O00291	500	0.853045505712669	0.39363406943854173	++
P69892	200	-0.8236052232395776	0.4101639071497328	?-
Q13439	200	1.152411809179176	0.2491518905753261	?+
Q8WWF6	200	0.3536997817599887	0.7235638861711862	?+
Q19T08	200	0.6565858158292074	0.511447271704556	?+
P08294	300	-1.0535941516063105	0.2920687679308065	-?
Q8IYV9	200	0.4708863630072375	0.6377218869082661	?+
O75143	200	1.5300260199977351	0.1260102884411522	?+
O43399	300	1.052905401501209	0.2923843502664442	+?
O95843	200	1.2112627888417	0.2257947052989563	?+
P50461	300	-2.280402214280289	0.0225838444174966	-?
Q9HCI7	200	-0.36256069751217795	0.7169330741168471	?-
A6NGG8	500	-0.7630412254445347	0.4454388101824538	-+
Q8IXW0	200	2.4145222386791825	0.0157558611146723	?+
Q9BXP5	200	0.9022168294747138	0.3669416964948826	?+
Q9Y227	200	1.0407375063140647	0.2979973910478981	?+
P04216	300	0.5978762302062226	0.549922521296005	+?
P49792	500	-0.7606105332729989	0.4468897264563174	--
P00966	300	3.7370488021696064	0.0001861927958801	+?
Q9NWW6	200	-0.25256377434606786	0.8006053264592361	?-
P28907	300	1.1873820820885237	0.2350769443556979	+?
Q9H0A6	200	-0.6624429338127159	0.5076873959783872	?-
P05976	500	0.9435671982251892	0.34539086098754224	+-
P0C6C1	200	0.14727554820509217	0.8829145317132626	?+
P06733	300	-0.11220537548409294	0.9106605670682671	-?
Q96A22	200	0.6028057291141637	0.5466379350373719	?+
Q7Z353	200	0.38368978414337174	0.7012083852346053	?+
Q8TDZ2	200	1.1267271416484799	0.2598578632540341	?+
Q9NVR5	200	-0.2841554212536967	0.7762912765582376	?-
Q9Y575	200	0.35439675055433784	0.7230415694337073	?+
P11226	300	-2.8537308644417694	0.0043209119860115	-?
P04062	300	-0.04858833151255332	0.9612473690867318	-?
O95453	200	0.10290001963825475	0.918042322115461	?+
Q01543	500	2.609221034822904	0.009074860422249037	++
Q9H2D6	200	0.2452579109954628	0.8062567387779693	?+
O75462	300	1.5150586854031869	0.1297575430808497	+?
Q9UJM3	200	0.07471451726919737	0.9404418568485604	?+
Q8IVF4	200	-0.6855285627070153	0.4930104430972153	?-
Q96PV7	200	2.9596997515499175	0.0030793899766388	?+
A6NFN3	500	1.959508608754435	0.05005325269833378	++
Q9UK58	200	1.8409069567492309	0.0656351947699599	?+
Q96QA5	200	0.3196250436083146	0.7492525874366377	?+
O14964	500	1.5173480804885817	0.12917882497882474	++
Q13651	200	0.5513331842399041	0.581405294328021	?+
Q9Y2D0	200	-0.6961948323282824	0.4863068235101958	?-
O43505	300	0.852133670372423	0.394139905972094	+?
Q9P2B7	200	-0.05648064247303497	0.9549589159744436	?-
O43490	200	2.771998445789471	0.0055713302564407	?+
Q13409	200	2.9469788649943047	0.0032089513521498	?+
Q9BQE3	200	-0.5457486355967872	0.5852387351518578	?-
Q9NS15	200	1.647580016759344	0.0994388838848302	?+
O00548	300	0.11077692066203199	0.91179324733473	+?
Q8N5Q1	200	0.32963184272205526	0.7416781591487642	?+
Q96MS0	200	0.4886913524949796	0.6250602268885181	?+
O00626	300	3.5902741909903177	0.0003303302938962	+?
Q8N5S9	200	0.5220217742465639	0.6016551701525459	?+
Q8IYU4	200	2.3302548283805535	0.0197926866791201	?+
O14773	300	3.185541607939152	0.0014448332581321	+?
Q9UKR0	200	0.49994477508422486	0.6171139635448577	?+
Q9HBE5	200	-0.7057487075302795	0.4803444248833256	?-
Q86VW0	200	-0.1886064955271271	0.8504012414941241	?-
Q99932	200	1.104304630645557	0.2694610147929996	?+
Q9UKK3	200	0.6733445073213772	0.5007281437448692	?+
P03950	300	1.5900559129422482	0.1118222023515664	+?
Q96JG8	200	0.6546680492304865	0.512681500726961	?+
O95295	300	3.2339823139055315	0.0012207701512632	+?
O75506	300	-0.3610022669583246	0.7180977524017534	-?
P53675	200	0.8086566489602803	0.4187126703290469	?+
Q8WWF8	200	1.7820064672836995	0.0747481770962345	?+
P80511	300	-0.7880895559362904	0.4306443237918704	-?
Q7Z3E1	200	0.053335813282226474	0.9574643459258604	?+
Q9NYF5	200	0.5605677786430989	0.5750922222506614	?+
P47972	300	-2.948326644102209	0.0031949927737252	-?
P01127	300	1.1875833836548368	0.2349975874762113	+?
Q9H7X7	200	-0.6420288504151203	0.5208544508410562	?-
P07148	300	3.896098151476545	9.775478644767302e-05	+?
B1AKI9	300	2.9281804173479733	0.0034095213853859	+?
P57078	500	0.141557473776756	0.8874295595823736	-+
Q8NHS4	200	0.2341625128958408	0.8148588163867113	?+
Q99665	200	-0.4770591392859377	0.6333200099437085	?-
P12004	500	0.8342942255237099	0.4041152050247476	++
Q9H808	200	0.02783285234798062	0.9777954637215104	?+
P00813	300	1.2200376021628507	0.2224506207572312	+?
O95171	200	0.9242105690960406	0.3553766938946251	?+
P55283	500	0.7037539072652729	0.48158604278528494	-+
P12429	300	-0.04392228363489257	0.9649663526672292	-?
P68543	200	0.8939991757808041	0.3713223321500206	?+
P46937	300	2.245948857402806	0.0247072839148961	+?
P13611	300	-0.5572388912493494	0.577364221097086	-?
P30041	300	-0.42332418768738855	0.6720587492359626	-?
Q92597	200	1.4322347453015987	0.152076651119116	?+
Q9NZQ3	200	1.7033753836748629	0.0884978413837938	?+
Q6PCT2	200	0.33177741971804137	0.7400573358780296	?+
Q9H6R7	200	0.6859359891429513	0.4927534743021248	?+
Q96LT4	200	-0.18593549346480173	0.852495347749786	?-
Q96PM9	200	0.6153399225635044	0.5383302577493625	?+
O60500	300	1.2270539180070972	0.2198023263174066	+?
Q6P996	200	0.980835136213193	0.3266740482657349	?+
Q9NQG5	200	-0.9209091358700383	0.357097868424751	?-
Q6IN84	200	0.06378359690516187	0.9491425394341468	?+
Q9Y223	200	1.2682833026694165	0.2046967977024084	?+
Q6MZT1	200	-0.09043631947427604	0.9279404961618491	?-
Q6PIW4	200	-0.5937700680570934	0.5526659113189418	?-
Q8IW19	200	1.5301748837883944	0.1259734465080342	?+
Q8NBL1	200	0.570208820195237	0.5685360745118102	?+
Q9BXF3	200	0.8517655937207841	0.3943442062305721	?+
Q8IUK5	200	-1.6113107450969701	0.1071120099465137	?-
Q96RG2	200	1.3649802395558441	0.1722592608323153	?+
Q9NRD8	200	-0.7579962720441257	0.4484532144876962	?-
P28906	300	0.3062400830707543	0.7594218556048832	+?
O15269	300	1.4562167547173295	0.1453327092631703	+?
Q8N7W2	200	-1.6255318391360651	0.1040492853495268	?-
O60662	500	-3.23236612065036	0.0012276964857357443	--
P34913	500	0.2450299404771471	0.8064332487172721	+-
P00167	500	1.4161273994200363	0.15673820728545065	-+
Q8NB90	200	1.402157194919298	0.1608683107872328	?+
Q96NB1	200	0.5762013974520226	0.5644790607603154	?+
Q9BXU3	200	0.744680618256586	0.4564648187230888	?+
Q96SB8	200	0.3884236304072395	0.6977025597892496	?+
Q9NXN4	200	0.03567764870717633	0.9715393929510991	?+
P21810	500	0.7368907221327694	0.46118880657652994	-+
O14791	300	2.00186673268984	0.045299066424628	+?
P20783	300	-0.5543359529340925	0.5793489493641675	-?
O43889	500	1.715069321950333	0.08633251808271512	++
A8MTB9	500	-1.2997792035271538	0.19367665519373212	--
P51531	300	2.0774164836984843	0.0377631361163843	+?
P19961	300	-1.2198085966967975	0.2225374417406284	-?
Q5HYC2	200	1.7236342957299975	0.0847738831801109	?+
Q7L4P6	200	0.26576103639053855	0.7904232528090248	?+
P52630	300	0.6308765271651773	0.5281212607354775	+?
P01222	300	0.5210905499239736	0.6023036937573683	+?
Q86V15	200	0.9848165203626007	0.3247142043101843	?+
Q13342	200	-0.4695674284551144	0.6386640999955808	?-
Q15788	200	1.1251595329162016	0.2605214377416625	?+
P01732	300	1.0250450027516385	0.3053419538138382	+?
Q6ZMV7	200	0.7448719537542848	0.4563491313829867	?+
Q9UBZ4	200	1.028545755703124	0.3036931791665058	?+
O14526	200	-0.14092258540343394	0.8879310996256928	?-
O43736	300	-1.9636326864334217	0.049572703965907	-?
Q13029	200	1.1185077959148626	0.2633501788153566	?+
Q6IN97	200	0.1565801005604023	0.8755757865274699	?+
O60678	200	1.1075716728317084	0.2680468428023718	?+
Q9Y6N9	200	1.4228494718321254	0.1547797964415157	?+
P61366	500	-1.3566687641568231	0.17488648167835297	--
P30260	500	2.781993539244837	0.005402611559837854	++
Q96GG9	200	-0.7169407362044887	0.4734106650412139	?-
Q9BZE7	200	1.401201765914383	0.161153746394677	?+
O43524	500	1.266784919384024	0.2052322058447309	++
Q9H714	200	0.9738575824142229	0.3301272574610037	?+
Q92543	200	1.3493272457322623	0.1772318780195249	?+
O75312	300	1.6586032836381532	0.097195759681367	+?
Q08209	200	0.07251016306920449	0.94219591780095	?+
P34096	300	3.1220910546237386	0.0017957139025318	+?
Q96M02	200	0.1578583567807573	0.8745684130167373	?+
